date,value,norm
1969-06-01,35.7,2.442129025729719
1969-07-01,35.8,2.3121110051641334
1969-08-01,35.7,1.9899925141131052
1969-09-01,35.8,1.938072069870896
1969-10-01,35.9,1.8941457688259475
1969-11-01,36.1,1.953306583728681
1969-12-01,36.3,1.9962264299881682
1970-01-01,36.5,2.021941008887286
1970-02-01,36.7,2.036631212163431
1970-03-01,36.7,1.8859592848299318
1970-04-01,36.8,1.847597420315577
1970-05-01,36.8,1.7280455004609472
1970-06-01,36.9,1.6980245595291372
1970-07-01,37.1,1.7491975909056254
1970-08-01,36.9,1.4896077946121997
1970-09-01,37.1,1.5702657130373208
1970-10-01,37.1,1.490522428932553
1970-11-01,37.1,1.4213129979538588
1970-12-01,37.1,1.3510410949021945
1971-01-01,37.3,1.4502640435841796
1971-02-01,37.7,1.6976576768889764
1971-03-01,37.8,1.678702052745489
1971-04-01,37.9,1.6645702297777332
1971-05-01,38.1,1.7283647666949435
1971-06-01,38.2,1.7113857978453386
1971-07-01,38.3,1.696109060586293
1971-08-01,38.5,1.7685435066934116
1971-09-01,38.3,1.5213752961661018
1971-10-01,38.3,1.456985592771107
1971-11-01,38.3,1.3990886190958902
1971-12-01,38.6,1.6013270930648758
1972-01-01,38.8,1.7033044024749604
1972-02-01,39.2,1.9554535915824618
1972-03-01,39.2,1.843451235806901
1972-04-01,39.3,1.826451372797649
1972-05-01,39.5,1.8857393190869034
1972-06-01,39.7,1.9285568306209082
1972-07-01,40.0,2.0356802408303487
1972-08-01,40.1,1.983159641253102
1972-09-01,40.2,1.9365679414583734
1972-10-01,40.1,1.7481235224642504
1972-11-01,40.3,1.7996635263210945
1972-12-01,41.1,2.2521001469633344
1973-01-01,41.6,2.3891348414175853
1973-02-01,42.4,2.632054490957694
1973-03-01,43.4,2.8609244001893144
1973-04-01,43.6,2.624818160963933
1973-05-01,44.5,2.729212549379589
1973-06-01,45.5,2.800120418331761
1973-07-01,44.9,2.2752992554838105
1973-08-01,47.5,2.903579135981638
1973-09-01,46.7,2.332290517250491
1973-10-01,46.3,2.0083482511462347
1973-11-01,46.5,1.9161108839831718
1973-12-01,47.4,2.030839856577906
1974-01-01,49.0,2.28886829455183
1974-02-01,50.0,2.3232847642933168
1974-03-01,50.6,2.248692603680105
1974-04-01,51.0,2.1405112107227646
1974-05-01,51.8,2.1283348230236148
1974-06-01,52.0,1.9957577663261576
1974-07-01,54.0,2.214359689572175
1974-08-01,55.9,2.3474060797895566
1974-09-01,55.9,2.138340834329413
1974-10-01,56.9,2.1229177911812314
1974-11-01,57.4,2.0315739089926206
1974-12-01,57.3,1.8656448725139518
1975-01-01,57.4,1.7530013421755657
1975-02-01,57.2,1.6110665463322376
1975-03-01,56.9,1.471930841626406
1975-04-01,57.5,1.4768295989849485
1975-05-01,57.9,1.4532812784536617
1975-06-01,58.0,1.389806329713831
1975-07-01,58.7,1.4188873959171233
1975-08-01,59.0,1.3901730718697278
1975-09-01,59.4,1.3809994358941153
1975-10-01,59.8,1.3774455697240182
1975-11-01,59.5,1.272060943185269
1975-12-01,59.7,1.2491483437003454
1976-01-01,59.9,1.229839898373222
1976-02-01,59.9,1.1789060058396046
1976-03-01,60.0,1.1457346379763258
1976-04-01,60.6,1.206315722571978
1976-05-01,60.8,1.1941477392165145
1976-06-01,61.2,1.2191197971519423
1976-07-01,61.6,1.2567808524842017
1976-08-01,61.4,1.1606306546584797
1976-09-01,61.8,1.2019776751391598
1976-10-01,61.9,1.1939211235566038
1976-11-01,62.0,1.1988462212309752
1976-12-01,62.5,1.3109299913115418
1977-01-01,62.8,1.3667888673951352
1977-02-01,63.5,1.5339972211721389
1977-03-01,64.1,1.6773566187038613
1977-04-01,64.9,1.8875457850261468
1977-05-01,65.2,1.934629794125109
1977-06-01,65.0,1.8428036375493315
1977-07-01,65.1,1.806875776482116
1977-08-01,65.0,1.6708118446359628
1977-09-01,65.3,1.6865689317182317
